source,city,price_raw,area_raw,location_raw,detail_url,list_id,category_name,crawl_page,crawl_ts,Gia,GiaText,dienTich,chieuNgang,chieuDai,Phongngu,PhongTam,SoTang,Loai,GiayTo,TinhTrangNoiThat,Phuong,Quan,DiaChi
chotot,Ha Noi,"20,956 tỷ",75.0,"Thị trấn Trâu Quỳ, Ha Noi",https://cdn.chotot.com/wKb8w9sqyqGxdsuLFUqBLGjiQ5v-2nj8x9gbHk8Qr6g/preset:listing/plain/77ed5fc6a67a9798a1177f2ccaa89dd4-2979290681458133621.webp,131737922,Nhà ở,40,2026-05-01 18:15:19.938426+07:00,20956951098.0,"20,956 tỷ",75.0,,,2.0,,5.0,Nhà phố liền kề,,Bàn giao thô,Thị trấn Trâu Quỳ,Huyện Gia Lâm,"Đường Osaka, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
chotot,Ha Noi,"7,95 tỷ",38.0,"Phường Xuân Đỉnh, Ha Noi",https://cdn.chotot.com/SWzbBOTT7R1UBgrRWjiaNCUyTevlSOASwAbCnadp7Gg/preset:listing/plain/6505defd2879d3348a3d261d5aaa51a1-2974935150954743627.webp,131122852,Nhà ở,40,2026-05-01 18:15:19.938426+07:00,7950000000.0,"7,95 tỷ",38.0,,,3.0,,5.0,"Nhà ngõ, hẻm",,,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,10 tỷ,45.0,"Phường Vĩnh Tuy, Ha Noi",https://cdn.chotot.com/eSHulo2t7UASzmLSgKnckJhI5XaWRyd0djWKwkZPPoQ/preset:listing/plain/c7cd91b3fbc9ac7e001a9bbb6d5bf366-2979282369068210223.webp,131736269,Nhà ở,40,2026-05-01 18:15:19.938426+07:00,10000000000.0,10 tỷ,45.0,,,3.0,,,"Nhà ngõ, hẻm",,,Phường Vĩnh Tuy,Quận Hai Bà Trưng,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"10,5 tỷ",36.0,"Phường Bưởi, Ha Noi",https://cdn.chotot.com/GekMcyLn6gVLtJUCk4v5ifVaHrZWy0-BW1rNCjC9Rdk/preset:listing/plain/7342fe9be79b1480ad3596a3616182bc-2979284663829402356.webp,131736261,Nhà ở,40,2026-05-01 18:15:19.938426+07:00,10500000000.0,"10,5 tỷ",36.0,5.6999,,4.0,,4.0,"Nhà ngõ, hẻm",,,Phường Bưởi,Quận Tây Hồ,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,9 tỷ,53.0,"Phường La Khê, Ha Noi",https://cdn.chotot.com/sRafWTZiDfgP2eHxweHEKi9vRYC-CTAldOqluzmGYE4/preset:listing/plain/b0de9d345e3b982d32932020ed41c751-2974643452805660081.webp,131080517,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,9000000000.0,9 tỷ,53.0,3.2999,,3.0,,2.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường La Khê,Quận Hà Đông,"số 8, Đường Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,26 tỷ,75.0,"Phường Phương Liên, Ha Noi",https://cdn.chotot.com/GsWXjWWQy3C2m5KkHf9qU1rn47CkVJ1_JLjCgAq25Cc/preset:listing/plain/a0c6a7dea6cf6af75e8ab3274407417c-2979284068948288788.webp,131735867,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,26000000000.0,26 tỷ,75.0,,,7.0,7.0,8.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Phương Liên,Quận Đống Đa,"Phố Đặng Văn Ngữ, Phường Phương Liên, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"7,9 tỷ",41.0,"Phường Quan Hoa, Ha Noi",https://cdn.chotot.com/vTo0vQnpRcTFeK3tuySDYuyEGflppV3YlJCp7ub5Jng/preset:listing/plain/792305195f9ba28c924de1ea0887a6e4-2979283356827028085.webp,131735635,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,7900000000.0,"7,9 tỷ",41.0,,,6.0,,,"Nhà ngõ, hẻm",,,Phường Quan Hoa,Quận Cầu Giấy,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"4,8 tỷ",84.0,"Xã Đại Thành, Ha Noi",https://cdn.chotot.com/jfiCmOnEOwf7oU54FkoAAGphSuHs07WvNyds8a3Kf2g/preset:listing/plain/271b3ebca0ff73e3c75b2f19f1adb0f4-2979282549948965414.webp,131735448,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,4800000000.0,"4,8 tỷ",84.0,14.0,10.0,3.0,3.0,3.0,Nhà biệt thự,,,Xã Đại Thành,Huyện Quốc Oai,"đường làng, Xã Đại Thành, Huyện Quốc Oai, Hà Nội"
chotot,Ha Noi,"7,2 tỷ",39.9,"Phường Nghĩa Đô, Ha Noi",https://cdn.chotot.com/xido3xgyEn-V4wmfMoa6t1z2PiiHvAYBYJRmgSYMfaY/preset:listing/plain/e5cda717ed0b81c372b58910aceeb2cc-2974923806955277661.webp,131119550,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,7200000000.0,"7,2 tỷ",39.9,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Nghĩa Đô,Quận Cầu Giấy,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"3,88 tỷ",60.0,"Xã Thanh Liệt, Ha Noi",https://cdn.chotot.com/AK_aFTeOsDgHQ2kOGa904EbfbJ78iiTH_O4M8Zowovw/preset:listing/plain/8e0c426577561afb972897617f50fc5c-2977396003383391310.webp,131473824,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,3880000000.0,"3,88 tỷ",60.0,,,4.0,,,"Nhà ngõ, hẻm",,,Xã Thanh Liệt,Huyện Thanh Trì,"Đường Phan Trọng Tuệ, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"8,3 tỷ",47.0,"Xã Tả Thanh Oai, Ha Noi",https://cdn.chotot.com/m8eOHQge7YIllQd2MI9-cq1LPzDjQyJcjQLWo_PuHx0/preset:listing/plain/e5dbfd380f192211705998fc6cfc4204-2979280941076270072.webp,131735018,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,8300000000.0,"8,3 tỷ",47.0,,,3.0,,,"Nhà mặt phố, mặt tiền",,,Xã Tả Thanh Oai,Huyện Thanh Trì,"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"13,45 tỷ",45.0,"Phường Hoàng Liệt, Ha Noi",https://cdn.chotot.com/vW7PD2tofSRbqh026h-G7UhyiMBP_3Tzw9FkuozNUDQ/preset:listing/plain/08956cb1703d9f03a0fd753bb207f2cb-2979280239585006324.webp,131734892,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,13450000000.0,"13,45 tỷ",45.0,,,3.0,,,Nhà phố liền kề,,,Phường Hoàng Liệt,Quận Hoàng Mai,"Phố Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"12,7 tỷ",58.0,"Phường Văn Quán, Ha Noi",https://cdn.chotot.com/uHKOvjQoCHVdLtRjVF8OzJL8rTDD7uXb4Bn71FAlBM0/preset:listing/plain/4bc0fddb63f02ae4a6bb510044411113-2979279770724879352.webp,131734675,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,12700000000.0,"12,7 tỷ",58.0,,,2.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,,Phường Văn Quán,Quận Hà Đông,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"6,2 tỷ",35.0,"Xã Tả Thanh Oai, Ha Noi",https://cdn.chotot.com/GjOWKuQzCRbk5Rn_Ks_DkZahSemT05NpsrEKapzDkG4/preset:listing/plain/134aab0578a75718aa6601dd6465f1e2-2978112532852073179.webp,131570839,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,6200000000.0,"6,2 tỷ",35.0,,,3.0,,,"Nhà ngõ, hẻm",,,Xã Tả Thanh Oai,Huyện Thanh Trì,"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"7,88 tỷ",47.0,"Xã Ngọc Hồi, Ha Noi",https://cdn.chotot.com/GYinCafIIv0c2xS9vyQ2jYNvo1IEH1rMpKQ-I9GkEJ0/preset:listing/plain/1956deaabf6feee6c986356209c5b0a8-2979278527584559743.webp,131734428,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,7880000000.0,"7,88 tỷ",47.0,,,4.0,,,"Nhà ngõ, hẻm",,,Xã Ngọc Hồi,Huyện Thanh Trì,"Ngọc Hồi, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,6 tỷ,45.0,"Xã Liên Ninh, Ha Noi",https://cdn.chotot.com/hmFhHW4L3yAfWxKq1Zstyyq_xzxcdsBgVnRn383lzRw/preset:listing/plain/3a0bc3ac7aa8b052f7f0686ac2ec8b44-2959051563587122666.webp,129219596,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,6000000000.0,6 tỷ,45.0,4.0,,4.0,,3.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Xã Liên Ninh,Huyện Thanh Trì,"Thọ Am, Xã Liên Ninh, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"15,5 tỷ",52.0,"Phường Mai Dịch, Ha Noi",https://cdn.chotot.com/FziO9Ucnz96yXcryTjuLZrPduFn1Fyuh_FN7ge5iomQ/preset:listing/plain/65b460f8f0af0806709f9710a2ff5045-2979276871642807416.webp,131733822,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,15500000000.0,"15,5 tỷ",52.0,4.0,13.0,11.0,7.0,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Mai Dịch,Quận Cầu Giấy,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"1,25 tỷ",60.0,"Xã Vĩnh Quỳnh, Ha Noi",https://cdn.chotot.com/oK8Gio9xAh7wuW6jyKSSMO6mLPJWyuJoGufFZuRlZ1k/preset:listing/plain/e0d85270c2eff4d356156b8b4765b195-2974241328177179825.webp,131035372,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,1250000000.0,"1,25 tỷ",60.0,4.0,,3.0,,2.0,"Nhà ngõ, hẻm",Không có sổ,Hoàn thiện cơ bản,Xã Vĩnh Quỳnh,Huyện Thanh Trì,"Đường Đại Thanh, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,12 tỷ,75.0,"Xã Ngọc Hồi, Ha Noi",https://cdn.chotot.com/wf-eLLmWH9mlv98c0bMxKNFBeC-nH5w7rP5FQA-g1pA/preset:listing/plain/5cde2f41804cceb4a635f79f6cb30b89-2959841151193455716.webp,129324972,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,12000000000.0,12 tỷ,75.0,7.0,,11.0,,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Xã Ngọc Hồi,Huyện Thanh Trì,"Lạc Thị, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"17,5 tỷ",50.0,"Phường Điện Biên, Ha Noi",https://cdn.chotot.com/wtkY9VngxGK88BeeTuDoANrj9NDoRm7_NzHj7Bb2kY8/preset:listing/plain/3d04d0911ae310973adb47a84377f2b8-2979276484473524980.webp,131733761,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,17500000000.0,"17,5 tỷ",50.0,,,4.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Điện Biên,Quận Ba Đình,"Phan Đình Phùng, Phường Điện Biên, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,"11,96 tỷ",56.0,"Xã Tam Hiệp, Ha Noi",https://cdn.chotot.com/vovPiQlwYrq7qbFcz74JajoFNFc8XhgokubCI55YarA/preset:listing/plain/d970ee402e36d304f97cf93f206960e7-2964683482173790339.webp,129998114,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,11960000000.0,"11,96 tỷ",56.0,4.0,,10.0,,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Xã Tam Hiệp,Huyện Thanh Trì,"Ngọc Hồi, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"3,2 tỷ",50.0,"Phường Đại Kim, Ha Noi",https://cdn.chotot.com/jlTM5fQG8dpbNvC4B-6JB_vk3bCqAq2GN9GbbFkFfhQ/preset:listing/plain/1fe2c244f4f6f645e92eb417f8b4355f-2960764395734202435.webp,129456707,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,3200000000.0,"3,2 tỷ",50.0,4.0,,2.0,,3.0,"Nhà ngõ, hẻm",Không có sổ,Nội thất cao cấp,Phường Đại Kim,Quận Hoàng Mai,"Trần Hoà, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"3,8 tỷ",32.0,"Phường Biên Giang, Ha Noi",https://cdn.chotot.com/TYe8KBc6L633x9eR97iPMF4_7_KZUymhVMhN4u3krxg/preset:listing/plain/598a05fe59d0f358b7377e125d58355c-2974814722572121381.webp,131107737,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,3800000000.0,"3,8 tỷ",32.0,,,3.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường Biên Giang,Quận Hà Đông,"Phố An Thắng, Phường Biên Giang, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"18,3 tỷ",47.0,"Phường Thanh Xuân Trung, Ha Noi",https://cdn.chotot.com/0azlF-72nB7Nv5owDo3mnmvn5KmsQCFvBUMYV-Ydb2Y/preset:listing/plain/1c281e80354a31f5f8954bfe2f14c7cc-2979273344611462223.webp,131732997,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,18300000000.0,"18,3 tỷ",47.0,,,6.0,,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Thanh Xuân Trung,Quận Thanh Xuân,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,"19,5 tỷ",45.0,"Phường Khương Mai, Ha Noi",https://cdn.chotot.com/4pFK-2V3TP0_Y9qtwzqp67FTgIyjrdP884EjPXsWYKw/preset:listing/plain/5f2707d85f5003e7c50fdfa1113e708b-2979272531173499678.webp,131732843,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,19500000000.0,"19,5 tỷ",45.0,4.3,,4.0,,4.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Nội thất cao cấp,Phường Khương Mai,Quận Thanh Xuân,"Phố Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,"27,5 tỷ",125.0,"Phường Xuân La, Ha Noi",https://cdn.chotot.com/fV4Eu0HbNQmsF3_z_rBSpz5qceuecKbhPix6Eh6VTHs/preset:listing/plain/ea34378f1a782aad05d0b05b2f0ed5d7-2957847571007638257.webp,129044452,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,27500000000.0,"27,5 tỷ",125.0,4.8,25.0,4.0,,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Xuân La,Quận Tây Hồ,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,"11,95 tỷ",45.0,"Phường Thạch Bàn, Ha Noi",https://cdn.chotot.com/TjkqTuhxgUKOPMXWUjrjY72vbmDxne0ZDMTrpGAQ46A/preset:listing/plain/2eb806a762663e9ad7796b3329435676-2928972479685087320.webp,124625248,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,11950000000.0,"11,95 tỷ",45.0,4.0798,11.0,4.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường Thạch Bàn,Quận Long Biên,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"11,5 tỷ",44.0,"Phường Kim Mã, Ha Noi",https://cdn.chotot.com/ebMG39B8zVZY6tcV9zKm6wdo29pE4oTfWVmk5u-vWA4/preset:listing/plain/aa0a67da389552191083a70deb383f2c-2979267766495447669.webp,131732104,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,11500000000.0,"11,5 tỷ",44.0,,,11.0,,,"Nhà ngõ, hẻm",,,Phường Kim Mã,Quận Ba Đình,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,"3,7 tỷ",36.0,"Xã Cao Viên, Ha Noi",https://cdn.chotot.com/4MxJRjTyQN8cyKSNj6y1sdL8xh5lTG0gaOyxxuY4HKQ/preset:listing/plain/b1406dd243dbbbf8ec26a5b8b6867672-2979266444148902517.webp,131732006,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,3700000000.0,"3,7 tỷ",36.0,,,3.0,,,"Nhà ngõ, hẻm",,,Xã Cao Viên,Huyện Thanh Oai,"Thôn Bãi, Xã Cao Viên, Huyện Thanh Oai, Hà Nội"
chotot,Ha Noi,"12,85 tỷ",40.0,"Phường Thanh Xuân Trung, Ha Noi",https://cdn.chotot.com/A6BJt-T4Z4KHdndc7K26CDXs7ZSeOY_l15_BhJ8-tLI/preset:listing/plain/9a04e4a159bf940946e65291c0dce94d-2978909766335761013.webp,131686348,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,12850000000.0,"12,85 tỷ",40.0,5.0,8.0,3.0,4.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Thanh Xuân Trung,Quận Thanh Xuân,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,45 tỷ,118.0,"Phường Ô Chợ Dừa, Ha Noi",https://cdn.chotot.com/xbGBc-wqLmpjx7Up6wWImC3A-KZkZjPxSp-gWTp702g/preset:listing/plain/c2919fc297268d987b6960de859b8928-2975497634006955513.webp,131201910,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,45000000000.0,45 tỷ,118.0,,,11.0,,,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Ô Chợ Dừa,Quận Đống Đa,"Thái Hà, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"10,5 tỷ",38.0,"Phường Quảng An, Ha Noi",https://cdn.chotot.com/VL5UopJQp-pDMlH_GLHf0K9Jjdsh3MeorSN0LeCPFt0/preset:listing/plain/3e90c604577f83199d9243e0d9f240af-2979213707157473909.webp,131730348,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,10500000000.0,"10,5 tỷ",38.0,,,3.0,3.0,,"Nhà ngõ, hẻm",,,Phường Quảng An,Quận Tây Hồ,"Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,33 tỷ,75.0,"Phường Nhật Tân, Ha Noi",https://cdn.chotot.com/IUo3x14-KPFN5hWmyPZTvu-JHvUV40hyA-PgMEeR3zI/preset:listing/plain/f83488ebd60ab38e02bf7688abc0b188-2979210090719513205.webp,131730331,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,33000000000.0,33 tỷ,75.0,5.0,,6.0,5.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Nhật Tân,Quận Tây Hồ,"Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,12 tỷ,40.0,"Phường Xuân La, Ha Noi",https://cdn.chotot.com/fTpPwsD3SOs8NmJ0xWljvpfcEbgCZbhc3Xqc0slx3Cs/preset:listing/plain/6a49bd52e378585eb606f5c7dd28b182-2973922294150092872.webp,130987630,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,12000000000.0,12 tỷ,40.0,4.3,10.0,3.0,5.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Xuân La,Quận Tây Hồ,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội"
chotot,Ha Noi,"7,5 tỷ",42.0,"Xã Vân Nội, Ha Noi",https://cdn.chotot.com/4Q7TC3M0PvuEqu82GfxTUV-6ikFbwu_GuaQ7WqiPpDc/preset:listing/plain/721c4377820ac64e8b2ee6a04f45878a-2979206028602935925.webp,131729591,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,7500000000.0,"7,5 tỷ",42.0,4.0,10.1997,3.0,3.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Xã Vân Nội,Huyện Đông Anh,"Xóm Nhì, Xã Vân Nội, Huyện Đông Anh, Hà Nội"
chotot,Ha Noi,"8,6 tỷ",55.0,"Phường Vĩnh Tuy, Ha Noi",https://cdn.chotot.com/-4JgbkZ7LcBuHfMLxLvYY2LeErZatiLmVnU-hDDOg80/preset:listing/plain/5aee2875ccfa5294b57b2d47b8b9287c-2972665026634849922.webp,130835733,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,8600000000.0,"8,6 tỷ",55.0,5.0,10.0,7.0,5.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Vĩnh Tuy,Quận Hai Bà Trưng,"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"27,999 tỷ",73.0,"Phường Mai Dịch, Ha Noi",https://cdn.chotot.com/dlIeEMLpdO-WGe42KktRymO5W3Fgx600RfrqU-u-GdU/preset:listing/plain/3d75ec214ca53948aea962e7751e4f2b-2979055943243673317.webp,131708044,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,27999000000.0,"27,999 tỷ",73.0,5.5,15.8,8.0,6.0,6.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Nội thất cao cấp,Phường Mai Dịch,Quận Cầu Giấy,"Phố Trần Vỹ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"9,75 tỷ",41.0,"Phường Ô Chợ Dừa, Ha Noi",https://cdn.chotot.com/691hjHR6j_51GR9niYAtYAgFpwk7nKUUtarjV4SMJ5U/preset:listing/plain/2cdf8c2f700bb61aa905ece4132a91b2-2978910446560602125.webp,131686452,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,9750000000.0,"9,75 tỷ",41.0,3.5,11.6998,9.0,7.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Ô Chợ Dừa,Quận Đống Đa,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"9,5 tỷ",50.0,"Phường Vĩnh Hưng, Ha Noi",https://cdn.chotot.com/6cVG6QjjHMYfSlLMJ2B-wJh_WU9C6JqsGDHT7QlqBrQ/preset:listing/plain/22f06de4e2eab8241b7a47fe5376e93a-2978554487024936374.webp,131632237,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,9500000000.0,"9,5 tỷ",50.0,,,4.0,,,"Nhà ngõ, hẻm",,,Phường Vĩnh Hưng,Quận Hoàng Mai,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"36,5 tỷ",101.0,"Phường Hạ Đình, Ha Noi",https://cdn.chotot.com/fJSxaL7uWvzQA5QVquLgMYqouBGYqX_pq5jSY_4eiLQ/preset:listing/plain/008f52442e9d8a6f3e989456548597c5-2979194809745148296.webp,131727819,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,36500000000.0,"36,5 tỷ",101.0,,,6.0,5.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Hạ Đình,Quận Thanh Xuân,"Đường Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,"2,15 tỷ",60.0,"Phường Xuân Đỉnh, Ha Noi",https://cdn.chotot.com/L5LNsSga0Omo8yDHzSVpESSxgq_8j0qcl6lMI4Ta3-s/preset:listing/plain/0e273127def035853bcbc9dd3cc8a3ee-2979191947152755317.webp,131727336,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,2150000000.0,"2,15 tỷ",60.0,,,11.0,,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,"10,55 tỷ",38.0,"Phường Dịch Vọng Hậu, Ha Noi",https://cdn.chotot.com/mMz9PDyoCNnkFT_H_ysVNEKXoKk3-LbqJZFtpVEr9uE/preset:listing/plain/220e413e9d991c181b2fe0a582dd613b-2979028341033752279.webp,131726302,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,10550000000.0,"10,55 tỷ",38.0,,,4.0,,,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Dịch Vọng Hậu,Quận Cầu Giấy,"Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"12,7 tỷ",35.0,"Phường Bạch Mai, Ha Noi",https://cdn.chotot.com/C4Drl0bAcR_B3pQg-qNqLbpE8ROOFOcivIWGhbwhzPw/preset:listing/plain/d5969259e0eb620cb88d3060ce5f7057-2968628388165294223.webp,130505516,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,12700000000.0,"12,7 tỷ",35.0,5.6999,6.0,3.0,4.0,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Bạch Mai,Quận Hai Bà Trưng,"Phố Vọng, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"7,35 tỷ",93.0,"Xã Đức Thượng, Ha Noi",https://cdn.chotot.com/PoAfZkUBOKo3Me-q0BIb5Ro9TsVWSpPZxVCONl4XVsY/preset:listing/plain/d308f29193477c9b15b7bb628ad667d2-2979185238586689182.webp,131726266,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,7350000000.0,"7,35 tỷ",93.0,4.0,23.0,6.0,4.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Xã Đức Thượng,Huyện Hoài Đức,"Cựu Quán, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội"
chotot,Ha Noi,35 tỷ,110.0,"Phường Quan Hoa, Ha Noi",https://cdn.chotot.com/1mwMCz_tHvZLZZ_vnM128yGINBBshhKUI3-K8IXIYC4/preset:listing/plain/f8fc7d1e2abab439808c2206453fc640-2979182298816251550.webp,131725706,Nhà ở,41,2026-05-01 18:15:22.032065+07:00,35000000000.0,35 tỷ,110.0,,,4.0,,,"Nhà ngõ, hẻm",,,Phường Quan Hoa,Quận Cầu Giấy,"Hoàng Quốc Việt , Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
